2026-07-09 10:42:00,232 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:02,098 | INFO | Loading processed dataset...
2026-07-09 10:42:02,136 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:05,112 | INFO | Loading processed dataset...
2026-07-09 10:42:05,154 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:05,840 | INFO | Loading processed dataset...
2026-07-09 10:42:05,880 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:06,619 | INFO | Loading processed dataset...
2026-07-09 10:42:06,659 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:07,382 | INFO | Loading processed dataset...
2026-07-09 10:42:07,421 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:09,886 | INFO | Loading processed dataset...
2026-07-09 10:42:09,924 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:10,907 | INFO | Loading processed dataset...
2026-07-09 10:42:10,946 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:11,580 | INFO | Loading processed dataset...
2026-07-09 10:42:11,620 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:12,227 | INFO | Loading processed dataset...
2026-07-09 10:42:12,260 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:16,062 | INFO | Loading processed dataset...
2026-07-09 10:42:16,150 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:18,683 | INFO | Loading processed dataset...
2026-07-09 10:42:18,724 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:22,246 | INFO | Loading processed dataset...
2026-07-09 10:42:22,284 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:23,983 | INFO | Loading processed dataset...
2026-07-09 10:42:24,022 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:26,474 | INFO | Loading processed dataset...
2026-07-09 10:42:26,512 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:28,164 | INFO | Loading processed dataset...
2026-07-09 10:42:28,202 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:29,585 | INFO | Loading processed dataset...
2026-07-09 10:42:29,622 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:31,782 | INFO | Loading processed dataset...
2026-07-09 10:42:31,821 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:32,667 | INFO | Loading processed dataset...
2026-07-09 10:42:32,708 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:33,605 | INFO | Loading processed dataset...
2026-07-09 10:42:33,646 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:35,242 | INFO | Loading processed dataset...
2026-07-09 10:42:35,277 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:36,633 | INFO | Best Score : 0.8081
2026-07-09 10:42:36,633 | INFO | Best Parameters : {'n_estimators': 715, 'learning_rate': 0.010773878244835989, 'num_leaves': 85, 'max_depth': 4, 'subsample': 0.6659304813492403, 'colsample_bytree': 0.9111497720085444, 'min_child_samples': 71}
2026-07-09 10:42:36,635 | INFO | Loading processed dataset...
2026-07-09 10:42:36,675 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:36,675 | INFO | Training Best LightGBM Model...
2026-07-09 10:42:37,260 | INFO | Best Model Training Completed.
2026-07-09 10:42:37,320 | INFO | Best Model Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\best_model.pkl
2026-07-09 10:42:37,323 | INFO | Best Parameters Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\best_params.json
2026-07-09 10:42:37,416 | INFO | Study Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\study.pkl
2026-07-09 10:42:37,470 | INFO | Optimization History Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\optimization_history.csv
2026-07-09 10:42:37,474 | INFO | ================================================================================
2026-07-09 10:42:37,474 | INFO | OPTUNA TUNING COMPLETED
2026-07-09 10:42:37,475 | INFO | ================================================================================
2026-07-09 10:56:31,209 | INFO | Loading processed dataset...
2026-07-09 10:56:31,317 | INFO | Dataset Loaded Successfully.
2026-07-09 10:56:31,317 | INFO | ======================================================================
2026-07-09 10:56:31,319 | INFO | Training Models...
2026-07-09 10:56:31,319 | INFO | ======================================================================
2026-07-09 11:02:17,208 | INFO | Loading processed dataset...
2026-07-09 11:02:17,257 | INFO | Dataset Loaded Successfully.
2026-07-09 11:02:17,258 | INFO | ======================================================================
2026-07-09 11:02:17,258 | INFO | Training Models...
2026-07-09 11:02:17,259 | INFO | ======================================================================
2026-07-09 11:03:55,508 | INFO | Training Completed.
2026-07-09 11:03:55,542 | INFO | Best Model Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\churn_model.pkl
2026-07-09 11:03:55,547 | INFO | Metrics Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\model_metrics.csv
2026-07-09 11:03:55,550 | INFO | Best Model Info Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\best_model_info.json
2026-07-09 11:03:55,555 | INFO | Feature Importance Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\feature_importance.csv
2026-07-09 11:03:55,565 | INFO | ================================================================================
2026-07-09 11:03:55,565 | INFO | MODEL TRAINING COMPLETED
2026-07-09 11:03:55,566 | INFO | ================================================================================
2026-07-09 11:05:16,345 | INFO | Loading processed dataset...
2026-07-09 11:05:16,380 | INFO | Training Shape : (4033, 39)
2026-07-09 11:06:14,876 | INFO | Loading processed dataset...
2026-07-09 11:06:14,917 | INFO | Training Shape : (4033, 39)
2026-07-09 11:06:54,653 | INFO | Loading processed dataset...
2026-07-09 11:06:54,686 | INFO | Training Shape : (4033, 39)
2026-07-09 11:07:02,448 | INFO | Loading processed dataset...
2026-07-09 11:07:02,478 | INFO | Training Shape : (4033, 39)
2026-07-09 11:07:10,614 | INFO | Loading processed dataset...
2026-07-09 11:07:10,644 | INFO | Training Shape : (4033, 39)
2026-07-09 11:07:25,026 | INFO | Loading processed dataset...
2026-07-09 11:07:25,057 | INFO | Training Shape : (4033, 39)
2026-07-09 11:07:46,671 | INFO | Loading processed dataset...
2026-07-09 11:07:46,700 | INFO | Training Shape : (4033, 39)
2026-07-09 11:08:11,592 | INFO | Loading processed dataset...
2026-07-09 11:08:11,641 | INFO | Training Shape : (4033, 39)
2026-07-09 11:09:52,780 | INFO | Loading processed dataset...
2026-07-09 11:09:52,828 | INFO | Training Shape : (4033, 39)
2026-07-09 11:10:00,554 | INFO | Loading processed dataset...
2026-07-09 11:10:00,583 | INFO | Training Shape : (4033, 39)
2026-07-09 11:10:13,405 | INFO | Loading processed dataset...
2026-07-09 11:10:13,437 | INFO | Training Shape : (4033, 39)
2026-07-09 11:10:47,883 | INFO | Loading processed dataset...
2026-07-09 11:10:47,919 | INFO | Training Shape : (4033, 39)
2026-07-09 11:10:52,665 | INFO | Loading processed dataset...
2026-07-09 11:10:52,692 | INFO | Training Shape : (4033, 39)
2026-07-09 11:11:05,524 | INFO | Loading processed dataset...
2026-07-09 11:11:05,555 | INFO | Training Shape : (4033, 39)
2026-07-09 11:11:22,847 | INFO | Loading processed dataset...
2026-07-09 11:11:22,879 | INFO | Training Shape : (4033, 39)
2026-07-09 11:11:41,079 | INFO | Loading processed dataset...
